销售日期,扫码销售时间,单品编码,销量(千克),销售单价(元/千克),批发价格(元/千克),分类名称,分类编码,平均损耗值
2022-06-03,13:11:52.217,102900005116257,1.085,5.2,3.39,茄类,1011010501,6.68
2022-06-03,13:33:49.586,102900005116257,0.93,5.2,3.39,茄类,1011010501,6.68
2022-06-03,13:33:55.762,102900005116257,0.581,5.2,3.39,茄类,1011010501,6.68
2022-06-03,13:48:24.998,102900005116257,0.601,5.2,3.39,茄类,1011010501,6.68
2022-06-03,14:02:03.937,102900005116257,0.562,5.2,3.39,茄类,1011010501,6.68
2022-06-03,14:15:30.780,102900011022764,0.412,10.0,6.34,茄类,1011010501,6.68
2022-06-03,14:25:27.664,102900011022764,0.372,10.0,6.34,茄类,1011010501,6.68
2022-06-03,14:28:15.082,102900005116257,0.446,5.2,3.39,茄类,1011010501,6.68
2022-06-03,14:32:54.592,102900005116257,0.601,5.2,3.39,茄类,1011010501,6.68
2022-06-03,14:56:16.295,102900005116509,0.43,2.6,1.79,茄类,1011010501,6.68
2022-06-03,14:59:56.498,102900005116509,0.547,2.6,1.79,茄类,1011010501,6.68
2022-06-03,15:04:43.359,102900005116257,0.194,5.2,3.39,茄类,1011010501,6.68
2022-06-03,15:18:03.038,102900011022764,0.171,10.0,6.34,茄类,1011010501,6.68
2022-06-03,15:24:24.733,102900005116257,0.504,5.2,3.39,茄类,1011010501,6.68
2022-06-03,15:28:38.695,102900005116257,0.388,5.2,3.39,茄类,1011010501,6.68
2022-06-03,15:32:23.061,102900005116257,0.504,5.2,3.39,茄类,1011010501,6.68
2022-06-03,16:06:58.389,102900005116257,1.182,5.2,3.39,茄类,1011010501,6.68
2022-06-03,16:09:45.072,102900011022764,0.402,10.0,6.34,茄类,1011010501,6.68
2022-06-03,16:09:51.983,102900005116257,0.581,5.2,3.39,茄类,1011010501,6.68
2022-06-03,16:11:35.672,102900005116257,0.271,5.2,3.39,茄类,1011010501,6.68
2022-06-03,16:16:16.530,102900011022764,0.372,10.0,6.34,茄类,1011010501,6.68
2022-06-03,16:16:53.004,102900005116257,0.446,5.2,3.39,茄类,1011010501,6.68
2022-06-03,16:22:45.793,102900005116257,0.368,5.2,3.39,茄类,1011010501,6.68
2022-06-03,16:31:16.623,102900011022764,0.331,10.0,6.34,茄类,1011010501,6.68
2022-06-03,16:32:50.998,102900005116257,0.581,5.2,3.39,茄类,1011010501,6.68
2022-06-03,16:37:11.503,102900011022764,0.291,10.0,6.34,茄类,1011010501,6.68
2022-06-03,16:39:21.076,102900005116257,0.271,5.2,3.39,茄类,1011010501,6.68
2022-06-03,16:40:37.865,102900005116509,0.547,2.6,1.79,茄类,1011010501,6.68
2022-06-03,16:44:17.753,102900005116257,0.271,5.2,3.39,茄类,1011010501,6.68
2022-06-03,16:51:36.842,102900005116257,0.485,5.2,3.39,茄类,1011010501,6.68
2022-06-03,16:59:04.748,102900005116257,0.581,5.2,3.39,茄类,1011010501,6.68
2022-06-03,17:01:36.873,102900005116257,0.465,5.2,3.39,茄类,1011010501,6.68
2022-06-03,17:20:07.217,102900011022764,0.482,10.0,6.34,茄类,1011010501,6.68
2022-06-03,17:20:52.794,102900005116257,0.543,5.2,3.39,茄类,1011010501,6.68
2022-06-03,17:34:00.373,102900005116509,0.703,2.6,1.79,茄类,1011010501,6.68
2022-06-03,17:37:00.326,102900011022764,0.462,10.0,6.34,茄类,1011010501,6.68
2022-06-03,17:46:05.187,102900011022764,0.432,10.0,6.34,茄类,1011010501,6.68
2022-06-03,17:46:56.614,102900005116257,0.291,5.2,3.39,茄类,1011010501,6.68
2022-06-03,18:02:37.642,102900005116257,0.465,5.2,3.39,茄类,1011010501,6.68
2022-06-03,18:04:34.930,102900005116257,0.601,5.2,3.39,茄类,1011010501,6.68
2022-06-03,18:07:41.295,102900005116257,1.066,5.2,3.39,茄类,1011010501,6.68
2022-06-03,18:09:53.246,102900005116257,0.717,5.2,3.39,茄类,1011010501,6.68
2022-06-03,18:14:02.936,102900005116257,0.426,5.2,3.39,茄类,1011010501,6.68
2022-06-03,18:16:14.483,102900005116257,0.523,5.2,3.39,茄类,1011010501,6.68
2022-06-03,18:16:14.701,102900011022764,0.392,10.0,6.34,茄类,1011010501,6.68
2022-06-03,18:16:14.910,102900011022764,0.261,10.0,6.34,茄类,1011010501,6.68
2022-06-03,18:16:15.345,102900005116257,0.426,5.2,3.39,茄类,1011010501,6.68
2022-06-03,18:19:52.095,102900005116257,0.562,5.2,3.39,茄类,1011010501,6.68
2022-06-03,18:23:24.252,102900005116257,0.33,5.2,3.39,茄类,1011010501,6.68
2022-06-03,18:28:33.092,102900005116257,0.523,5.2,3.39,茄类,1011010501,6.68
2022-06-03,18:45:09.160,102900005116257,0.717,5.2,3.39,茄类,1011010501,6.68
2022-06-03,18:45:56.293,102900011022764,0.261,10.0,6.34,茄类,1011010501,6.68
2022-06-03,18:51:06.422,102900005116257,0.93,5.2,3.39,茄类,1011010501,6.68
2022-06-03,19:06:56.951,102900011022764,0.472,10.0,6.34,茄类,1011010501,6.68
2022-06-03,19:10:18.185,102900005116257,0.581,5.2,3.39,茄类,1011010501,6.68
2022-06-03,19:16:38.359,102900011022764,0.291,10.0,6.34,茄类,1011010501,6.68
2022-06-03,19:22:19.309,102900005116257,0.194,5.2,3.39,茄类,1011010501,6.68
2022-06-03,19:57:21.873,102900005116257,0.485,5.2,3.39,茄类,1011010501,6.68
2022-06-03,19:58:57.998,102900005116257,0.543,5.2,3.39,茄类,1011010501,6.68
2022-06-03,19:59:25.196,102900005116257,0.911,5.2,3.39,茄类,1011010501,6.68
2022-06-03,20:08:08.092,102900005116257,0.795,5.2,3.39,茄类,1011010501,6.68
2022-06-03,20:08:49.648,102900005116257,0.291,5.2,3.39,茄类,1011010501,6.68
2022-06-03,20:09:50.067,102900005116257,0.717,5.2,3.39,茄类,1011010501,6.68
2022-06-03,20:10:45.085,102900005116257,0.485,5.2,3.39,茄类,1011010501,6.68
2022-06-03,20:28:36.224,102900005116257,0.252,5.2,3.39,茄类,1011010501,6.68
2022-06-03,20:35:26.984,102900011022764,0.482,10.0,6.34,茄类,1011010501,6.68
2022-06-03,20:51:51.859,102900005116257,0.64,5.2,3.39,茄类,1011010501,6.68
2022-06-03,21:11:41.165,102900011016909,0.167,12.0,7.96,茄类,1011010501,6.68
2022-06-03,21:19:38.963,102900005116257,0.504,5.2,3.39,茄类,1011010501,6.68
2022-06-03,21:50:41.275,102900005116509,0.82,2.6,1.79,茄类,1011010501,6.68
2022-06-04,09:26:27.172,102900005116257,0.369,6.0,3.31,茄类,1011010501,6.68
2022-06-04,09:28:00.755,102900005116509,0.82,2.6,1.6,茄类,1011010501,6.68
2022-06-04,09:41:01.530,102900005116509,0.43,2.6,1.6,茄类,1011010501,6.68
2022-06-04,09:41:57.768,102900011022764,0.422,10.0,4.09,茄类,1011010501,6.68
2022-06-04,09:44:03.575,102900005116257,0.42,6.0,3.31,茄类,1011010501,6.68
2022-06-04,09:53:36.514,102900005116257,0.201,6.0,3.31,茄类,1011010501,6.68
2022-06-04,09:58:53.222,102900011022764,0.462,10.0,4.09,茄类,1011010501,6.68
2022-06-04,10:07:23.644,102900011022764,0.331,10.0,4.09,茄类,1011010501,6.68
2022-06-04,10:12:01.264,102900005116257,0.352,6.0,3.31,茄类,1011010501,6.68
2022-06-04,10:14:50.963,102900011022764,0.351,10.0,4.09,茄类,1011010501,6.68
2022-06-04,10:18:27.294,102900005116509,0.586,2.6,1.6,茄类,1011010501,6.68
2022-06-04,10:23:40.592,102900005116257,0.554,6.0,3.31,茄类,1011010501,6.68
2022-06-04,10:33:18.623,102900011022764,0.422,10.0,4.09,茄类,1011010501,6.68
2022-06-04,10:41:06.627,102900005116257,0.336,6.0,3.31,茄类,1011010501,6.68
2022-06-04,10:42:58.076,102900005116257,0.52,6.0,3.31,茄类,1011010501,6.68
2022-06-04,10:46:57.623,102900005116257,0.285,6.0,3.31,茄类,1011010501,6.68
2022-06-04,11:12:06.860,102900005116257,0.554,6.0,3.31,茄类,1011010501,6.68
2022-06-04,11:15:42.295,102900005116257,0.856,6.0,3.31,茄类,1011010501,6.68
2022-06-04,11:19:40.295,102900005116509,0.625,2.6,1.6,茄类,1011010501,6.68
2022-06-04,11:19:52.410,102900005116257,0.554,6.0,3.31,茄类,1011010501,6.68
2022-06-04,11:20:37.765,102900005116257,0.537,6.0,3.31,茄类,1011010501,6.68
2022-06-04,11:21:46.413,102900005116257,0.319,6.0,3.31,茄类,1011010501,6.68
2022-06-04,11:22:57.215,102900005116257,0.487,6.0,3.31,茄类,1011010501,6.68
2022-06-04,11:24:14.151,102900005116509,0.391,2.6,1.6,茄类,1011010501,6.68
2022-06-04,11:26:01.254,102900005116509,1.094,2.6,1.6,茄类,1011010501,6.68
2022-06-04,11:28:57.655,102900011022764,0.462,10.0,4.09,茄类,1011010501,6.68
2022-06-04,11:35:18.467,102900005116257,0.252,6.0,3.31,茄类,1011010501,6.68
2022-06-04,11:35:26.515,102900005116257,0.453,6.0,3.31,茄类,1011010501,6.68
2022-06-04,11:36:57.013,102900005116257,0.252,6.0,3.31,茄类,1011010501,6.68
2022-06-04,11:37:58.082,102900005116257,0.722,6.0,3.31,茄类,1011010501,6.68
2022-06-04,11:43:28.105,102900011022764,0.462,10.0,4.09,茄类,1011010501,6.68
2022-06-04,11:44:02.972,102900005116257,0.319,6.0,3.31,茄类,1011010501,6.68
2022-06-04,12:02:19.155,102900005116509,0.391,2.6,1.6,茄类,1011010501,6.68
2022-06-04,12:19:05.282,102900011022764,0.251,10.0,4.09,茄类,1011010501,6.68
2022-06-04,12:32:58.121,102900005116509,1.094,2.6,1.6,茄类,1011010501,6.68
2022-06-04,12:53:28.807,102900005116257,0.403,6.0,3.31,茄类,1011010501,6.68
2022-06-04,13:16:39.901,102900011022764,0.542,10.0,4.09,茄类,1011010501,6.68
2022-06-04,13:44:40.295,102900005116257,2.047,6.0,3.31,茄类,1011010501,6.68
2022-06-04,14:31:11.302,102900005116257,0.638,6.0,3.31,茄类,1011010501,6.68
2022-06-04,14:35:47.873,102900005116509,0.391,2.6,1.6,茄类,1011010501,6.68
2022-06-04,14:40:25.936,102900005116257,0.503,6.0,3.31,茄类,1011010501,6.68
2022-06-04,14:57:55.702,102900005116257,0.285,6.0,3.31,茄类,1011010501,6.68
2022-06-04,15:02:23.271,102900005116509,0.469,2.6,1.6,茄类,1011010501,6.68
2022-06-04,15:06:57.975,102900011022764,0.251,10.0,4.09,茄类,1011010501,6.68
2022-06-04,15:14:47.388,102900005116509,0.586,2.6,1.6,茄类,1011010501,6.68
2022-06-04,15:57:04.733,102900005116257,0.369,6.0,3.31,茄类,1011010501,6.68
2022-06-04,16:00:47.302,102900005116257,0.587,6.0,3.31,茄类,1011010501,6.68
2022-06-04,16:10:56.755,102900005116509,0.508,2.6,1.6,茄类,1011010501,6.68
2022-06-04,16:14:23.186,102900005116257,0.52,6.0,3.31,茄类,1011010501,6.68
2022-06-04,16:31:14.905,102900005116257,1.007,6.0,3.31,茄类,1011010501,6.68
2022-06-04,16:53:35.515,102900005116257,0.302,6.0,3.31,茄类,1011010501,6.68
2022-06-04,16:56:38.217,102900005116257,0.671,6.0,3.31,茄类,1011010501,6.68
2022-06-04,17:04:22.196,102900005116257,0.252,6.0,3.31,茄类,1011010501,6.68
2022-06-04,17:12:04.672,102900005116257,0.453,6.0,3.31,茄类,1011010501,6.68
2022-06-04,17:20:21.295,102900005116257,0.722,6.0,3.31,茄类,1011010501,6.68
2022-06-04,17:22:06.780,102900005116509,0.625,2.6,1.6,茄类,1011010501,6.68
2022-06-04,17:25:57.383,102900011022764,0.241,10.0,4.09,茄类,1011010501,6.68
2022-06-04,17:28:32.527,102900005116257,0.654,6.0,3.31,茄类,1011010501,6.68
2022-06-04,17:48:09.842,102900005116509,0.625,2.6,1.6,茄类,1011010501,6.68
2022-06-04,17:51:40.998,102900005116509,0.742,2.6,1.6,茄类,1011010501,6.68
2022-06-04,18:05:24.797,102900011022764,0.281,10.0,4.09,茄类,1011010501,6.68
2022-06-04,18:13:10.100,102900005116257,0.705,6.0,3.31,茄类,1011010501,6.68
2022-06-04,18:46:52.576,102900005116509,0.508,2.6,1.6,茄类,1011010501,6.68
2022-06-04,18:53:59.284,102900005116257,0.319,6.0,3.31,茄类,1011010501,6.68
2022-06-04,18:55:40.792,102900005116257,0.604,6.0,3.31,茄类,1011010501,6.68
2022-06-04,18:56:40.811,102900005116257,0.822,6.0,3.31,茄类,1011010501,6.68
2022-06-04,19:11:21.561,102900005116257,0.436,6.0,3.31,茄类,1011010501,6.68
2022-06-04,19:20:23.404,102900011022764,0.361,10.0,4.09,茄类,1011010501,6.68
2022-06-04,19:21:56.862,102900011022764,0.432,10.0,4.09,茄类,1011010501,6.68
2022-06-04,19:36:35.014,102900005116257,0.554,6.0,3.31,茄类,1011010501,6.68
2022-06-04,20:02:54.042,102900005116509,0.625,2.6,1.6,茄类,1011010501,6.68
2022-06-04,20:32:11.536,102900005116257,0.352,6.0,3.31,茄类,1011010501,6.68
2022-06-04,20:37:20.373,102900005116257,0.772,6.0,3.31,茄类,1011010501,6.68
2022-06-04,20:38:14.701,102900005116257,0.638,6.0,3.31,茄类,1011010501,6.68
2022-06-04,21:02:18.989,102900005116257,0.201,6.0,3.31,茄类,1011010501,6.68
2022-06-04,22:03:38.795,102900011022764,0.813,10.0,4.09,茄类,1011010501,6.68
2022-06-05,09:20:42.647,102900005116257,0.503,6.0,3.31,茄类,1011010501,6.68
2022-06-05,09:21:59.748,102900005116257,0.554,6.0,3.31,茄类,1011010501,6.68
2022-06-05,09:36:27.162,102900005116509,0.586,2.6,1.27,茄类,1011010501,6.68
2022-06-05,09:41:25.967,102900005116257,0.705,6.0,3.31,茄类,1011010501,6.68
2022-06-05,09:45:30.950,102900005116509,0.547,2.6,1.27,茄类,1011010501,6.68
2022-06-05,09:47:46.108,102900005116509,1.445,2.6,1.27,茄类,1011010501,6.68
2022-06-05,09:53:14.717,102900005116509,1.055,2.6,1.27,茄类,1011010501,6.68
2022-06-05,10:01:37.030,102900005116257,0.537,6.0,3.31,茄类,1011010501,6.68
2022-06-05,10:09:59.968,102900011022764,0.281,10.0,4.89,茄类,1011010501,6.68
2022-06-05,10:18:06.591,102900005116257,0.52,6.0,3.31,茄类,1011010501,6.68
2022-06-05,10:33:12.633,102900005116509,0.43,2.6,1.27,茄类,1011010501,6.68
2022-06-05,10:37:25.733,102900005116257,0.352,6.0,3.31,茄类,1011010501,6.68
2022-06-05,10:44:36.980,102900005116257,0.285,6.0,3.31,茄类,1011010501,6.68
2022-06-05,10:48:58.082,102900005116257,0.671,6.0,3.31,茄类,1011010501,6.68
2022-06-05,10:50:56.978,102900005116257,0.688,6.0,3.31,茄类,1011010501,6.68
2022-06-05,11:01:51.743,102900005116257,0.42,6.0,3.31,茄类,1011010501,6.68
2022-06-05,11:04:33.545,102900005116257,0.47,6.0,3.31,茄类,1011010501,6.68
2022-06-05,11:05:22.819,102900005116509,0.82,2.6,1.27,茄类,1011010501,6.68
2022-06-05,11:12:21.326,102900005116257,0.352,6.0,3.31,茄类,1011010501,6.68
2022-06-05,11:45:10.652,102900005116257,0.47,6.0,3.31,茄类,1011010501,6.68
2022-06-05,11:46:27.910,102900011022764,0.372,10.0,4.89,茄类,1011010501,6.68
2022-06-05,12:03:22.264,102900011022764,0.422,10.0,4.89,茄类,1011010501,6.68
2022-06-05,12:04:47.003,102900011022764,0.592,10.0,4.89,茄类,1011010501,6.68
2022-06-05,12:11:32.465,102900005116257,0.235,6.0,3.31,茄类,1011010501,6.68
2022-06-05,12:16:16.512,102900005116509,0.391,2.6,1.27,茄类,1011010501,6.68
2022-06-05,12:20:08.858,102900005116509,1.875,2.6,1.27,茄类,1011010501,6.68
2022-06-05,12:59:43.295,102900011022764,0.361,10.0,4.89,茄类,1011010501,6.68
2022-06-05,13:15:20.076,102900005116257,0.654,6.0,3.31,茄类,1011010501,6.68
2022-06-05,13:43:12.917,102900011022764,0.422,10.0,4.89,茄类,1011010501,6.68
2022-06-05,13:45:31.686,102900011022764,0.572,10.0,4.89,茄类,1011010501,6.68
2022-06-05,13:46:04.880,102900011022764,0.472,10.0,4.89,茄类,1011010501,6.68
2022-06-05,15:08:05.389,102900005116509,1.133,2.6,1.27,茄类,1011010501,6.68
2022-06-05,15:22:07.408,102900005116509,0.625,2.6,1.27,茄类,1011010501,6.68
2022-06-05,15:37:48.170,102900011022764,0.271,10.0,4.89,茄类,1011010501,6.68
2022-06-05,15:39:05.021,102900005116509,0.586,2.6,1.27,茄类,1011010501,6.68
2022-06-05,16:00:25.556,102900005116509,0.586,2.6,1.27,茄类,1011010501,6.68
2022-06-05,16:04:29.371,102900005116257,0.302,6.0,3.31,茄类,1011010501,6.68
2022-06-05,16:10:37.405,102900005116257,0.386,6.0,3.31,茄类,1011010501,6.68
2022-06-05,16:43:34.483,102900005116257,1.527,6.0,3.31,茄类,1011010501,6.68
2022-06-05,16:47:46.673,102900005116257,0.503,6.0,3.31,茄类,1011010501,6.68
2022-06-05,16:48:12.105,102900011022764,1.456,10.0,4.89,茄类,1011010501,6.68
2022-06-05,16:48:14.109,102900011022764,0.904,10.0,4.89,茄类,1011010501,6.68
2022-06-05,16:51:05.704,102900005116257,0.269,6.0,3.31,茄类,1011010501,6.68
2022-06-05,17:04:01.076,102900005116509,1.016,2.6,1.27,茄类,1011010501,6.68
2022-06-05,17:13:08.760,102900011022764,0.542,10.0,4.89,茄类,1011010501,6.68
2022-06-05,17:21:28.233,102900011022764,0.372,10.0,4.89,茄类,1011010501,6.68
2022-06-05,17:26:00.738,102900005116509,0.547,2.6,1.27,茄类,1011010501,6.68
2022-06-05,17:41:22.815,102900011022764,0.261,10.0,4.89,茄类,1011010501,6.68
2022-06-05,17:54:50.691,102900011022764,0.351,10.0,4.89,茄类,1011010501,6.68
2022-06-05,18:16:19.870,102900005116509,0.508,2.6,1.27,茄类,1011010501,6.68
2022-06-05,18:35:08.741,102900005116257,0.386,6.0,3.31,茄类,1011010501,6.68
2022-06-05,18:41:30.839,102900005116257,0.487,6.0,3.31,茄类,1011010501,6.68
2022-06-05,18:42:31.343,102900005116509,0.625,2.6,1.27,茄类,1011010501,6.68
2022-06-05,18:54:37.254,102900005116509,0.508,2.6,1.27,茄类,1011010501,6.68
2022-06-05,18:59:35.737,102900005116509,0.391,2.6,1.27,茄类,1011010501,6.68
2022-06-05,19:10:57.094,102900005116257,0.285,6.0,3.31,茄类,1011010501,6.68
2022-06-05,19:11:38.592,102900005116257,0.638,6.0,3.31,茄类,1011010501,6.68
2022-06-05,19:41:10.655,102900005116509,0.742,2.6,1.27,茄类,1011010501,6.68
2022-06-05,19:43:24.608,102900005116257,0.285,6.0,3.31,茄类,1011010501,6.68
2022-06-05,19:46:13.780,102900005116257,0.621,6.0,3.31,茄类,1011010501,6.68
2022-06-05,19:51:27.773,102900005116257,0.302,6.0,3.31,茄类,1011010501,6.68
2022-06-05,19:55:28.191,102900011022764,0.241,10.0,4.89,茄类,1011010501,6.68
2022-06-05,19:56:25.139,102900005116509,1.25,2.6,1.27,茄类,1011010501,6.68
2022-06-05,20:09:40.946,102900005116509,0.547,2.6,1.27,茄类,1011010501,6.68
2022-06-05,20:14:03.655,102900005116509,0.391,2.6,1.27,茄类,1011010501,6.68
2022-06-05,20:17:55.984,102900005116509,1.25,2.6,1.27,茄类,1011010501,6.68
2022-06-05,20:21:04.998,102900005116509,0.664,2.6,1.27,茄类,1011010501,6.68
2022-06-05,20:25:43.061,102900005116257,0.302,6.0,3.31,茄类,1011010501,6.68
2022-06-05,20:29:57.081,102900005116257,0.235,6.0,3.31,茄类,1011010501,6.68
2022-06-05,20:35:52.592,102900005116509,0.547,2.6,1.27,茄类,1011010501,6.68
2022-06-05,20:37:17.248,102900005116509,0.898,2.6,1.27,茄类,1011010501,6.68
2022-06-05,21:03:20.858,102900011022764,0.311,10.0,4.89,茄类,1011010501,6.68
2022-06-05,21:38:57.942,102900005116257,0.218,6.0,3.31,茄类,1011010501,6.68
2022-06-06,09:31:12.326,102900005116257,0.688,6.0,3.36,茄类,1011010501,6.68
2022-06-06,09:44:05.046,102900005116509,0.459,2.0,1.21,茄类,1011010501,6.68
2022-06-06,09:48:09.889,102900005116509,0.714,2.0,1.21,茄类,1011010501,6.68
2022-06-06,09:54:41.608,102900005116257,0.42,6.0,3.36,茄类,1011010501,6.68
2022-06-06,09:56:01.992,102900005116257,0.319,6.0,3.36,茄类,1011010501,6.68
2022-06-06,09:59:41.764,102900005116257,0.554,6.0,3.36,茄类,1011010501,6.68
2022-06-06,10:02:39.311,102900005116257,0.403,6.0,3.36,茄类,1011010501,6.68
2022-06-06,10:20:15.576,102900005116257,0.47,6.0,3.36,茄类,1011010501,6.68
2022-06-06,10:25:34.280,102900005116257,0.302,6.0,3.36,茄类,1011010501,6.68
2022-06-06,10:33:32.608,102900005116509,0.408,2.0,1.21,茄类,1011010501,6.68
2022-06-06,10:46:55.311,102900005116257,0.587,6.0,3.36,茄类,1011010501,6.68
2022-06-06,10:48:07.936,102900005116257,0.99,6.0,3.36,茄类,1011010501,6.68
2022-06-06,11:10:35.183,102900005116509,0.561,2.0,1.21,茄类,1011010501,6.68
2022-06-06,11:12:07.480,102900005116509,0.408,2.0,1.21,茄类,1011010501,6.68
2022-06-06,11:15:40.092,102900005116509,0.714,2.0,1.21,茄类,1011010501,6.68
2022-06-06,11:22:49.665,102900011022764,0.291,10.0,5.09,茄类,1011010501,6.68
2022-06-06,11:30:51.420,102900005116509,0.306,2.0,1.21,茄类,1011010501,6.68
2022-06-06,11:44:05.718,102900005116509,0.612,2.0,1.21,茄类,1011010501,6.68
2022-06-06,11:59:56.748,102900005116257,0.336,6.0,3.36,茄类,1011010501,6.68
2022-06-06,12:02:36.873,102900005116257,0.705,6.0,3.36,茄类,1011010501,6.68
2022-06-06,12:18:43.770,102900005116257,0.537,6.0,3.36,茄类,1011010501,6.68
2022-06-06,12:48:52.734,102900005116509,0.51,2.0,1.21,茄类,1011010501,6.68
2022-06-06,13:41:21.846,102900005116257,0.805,6.0,3.36,茄类,1011010501,6.68
2022-06-06,13:45:38.036,102900005116257,0.436,6.0,3.36,茄类,1011010501,6.68
2022-06-06,14:31:50.873,102900005116257,0.403,6.0,3.36,茄类,1011010501,6.68
2022-06-06,15:22:12.463,102900011022764,0.321,10.0,5.09,茄类,1011010501,6.68
2022-06-06,15:41:12.647,102900005116257,0.554,6.0,3.36,茄类,1011010501,6.68
2022-06-06,16:08:54.686,102900011022764,0.412,10.0,5.09,茄类,1011010501,6.68
2022-06-06,16:16:42.749,102900005116509,0.459,2.0,1.21,茄类,1011010501,6.68
2022-06-06,16:19:04.198,102900011022764,0.673,10.0,5.09,茄类,1011010501,6.68
2022-06-06,16:22:54.491,102900005116257,0.403,6.0,3.36,茄类,1011010501,6.68
2022-06-06,16:34:07.342,102900005116257,0.537,6.0,3.36,茄类,1011010501,6.68
2022-06-06,16:45:09.811,102900005116257,0.453,6.0,3.36,茄类,1011010501,6.68
2022-06-06,16:48:27.811,102900005116509,0.561,2.0,1.21,茄类,1011010501,6.68
2022-06-06,16:49:05.850,102900011016909,0.46,12.0,7.89,茄类,1011010501,6.68
2022-06-06,16:53:34.476,102900005116257,0.52,6.0,3.36,茄类,1011010501,6.68
2022-06-06,17:04:27.923,102900005116509,0.663,2.0,1.21,茄类,1011010501,6.68
2022-06-06,17:12:09.607,102900005116509,0.765,2.0,1.21,茄类,1011010501,6.68
2022-06-06,17:14:51.223,102900005116257,0.688,6.0,3.36,茄类,1011010501,6.68
2022-06-06,17:31:55.204,102900005116257,0.487,6.0,3.36,茄类,1011010501,6.68
2022-06-06,17:32:33.045,102900005116509,0.408,2.0,1.21,茄类,1011010501,6.68
2022-06-06,17:59:29.436,102900005116257,0.873,6.0,3.36,茄类,1011010501,6.68
2022-06-06,18:09:55.990,102900005116509,0.51,2.0,1.21,茄类,1011010501,6.68
2022-06-06,18:10:43.517,102900005116257,0.503,6.0,3.36,茄类,1011010501,6.68
2022-06-06,18:14:31.501,102900005116257,0.621,6.0,3.36,茄类,1011010501,6.68
2022-06-06,18:27:09.250,102900005116257,0.554,6.0,3.36,茄类,1011010501,6.68
2022-06-06,18:34:47.056,102900011022764,0.462,10.0,5.09,茄类,1011010501,6.68
2022-06-06,18:40:10.670,102900005116257,0.436,6.0,3.36,茄类,1011010501,6.68
2022-06-06,18:43:04.951,102900005116257,0.252,6.0,3.36,茄类,1011010501,6.68
2022-06-06,18:43:31.342,102900005116257,0.436,6.0,3.36,茄类,1011010501,6.68
2022-06-06,18:45:20.963,102900005116257,0.252,6.0,3.36,茄类,1011010501,6.68
2022-06-06,18:46:39.546,102900005116257,0.537,6.0,3.36,茄类,1011010501,6.68
2022-06-06,18:54:10.405,102900005116257,0.235,6.0,3.36,茄类,1011010501,6.68
2022-06-06,18:57:08.623,102900005116509,0.459,2.0,1.21,茄类,1011010501,6.68
2022-06-06,19:03:10.655,102900005116509,1.276,2.0,1.21,茄类,1011010501,6.68
2022-06-06,19:05:24.513,102900005116509,0.663,2.0,1.21,茄类,1011010501,6.68
2022-06-06,19:10:27.164,102900005116257,0.738,6.0,3.36,茄类,1011010501,6.68
2022-06-06,19:23:12.748,102900011022764,0.994,10.0,5.09,茄类,1011010501,6.68
2022-06-06,19:39:17.484,102900005116257,0.285,6.0,3.36,茄类,1011010501,6.68
2022-06-06,19:42:18.905,102900005116509,0.408,2.0,1.21,茄类,1011010501,6.68
2022-06-06,19:58:24.341,102900011022764,0.402,10.0,5.09,茄类,1011010501,6.68
2022-06-06,20:01:13.417,102900005116257,0.436,6.0,3.36,茄类,1011010501,6.68
2022-06-06,20:03:39.202,102900005116257,0.252,6.0,3.36,茄类,1011010501,6.68
2022-06-06,20:17:07.034,102900005116509,0.459,2.0,1.21,茄类,1011010501,6.68
2022-06-06,20:20:53.905,102900005116257,0.235,6.0,3.36,茄类,1011010501,6.68
2022-06-06,20:22:12.479,102900011022764,0.291,10.0,5.09,茄类,1011010501,6.68
2022-06-06,20:31:56.733,102900005116509,0.459,2.0,1.21,茄类,1011010501,6.68
2022-06-06,20:31:59.998,102900005116509,0.51,2.0,1.21,茄类,1011010501,6.68
2022-06-06,20:39:03.207,102900005116257,0.302,6.0,3.36,茄类,1011010501,6.68
2022-06-06,20:44:02.667,102900011022764,0.321,10.0,5.09,茄类,1011010501,6.68
2022-06-06,20:44:42.307,102900005116257,0.352,6.0,3.36,茄类,1011010501,6.68
2022-06-06,20:51:34.029,102900011022764,0.221,10.0,5.09,茄类,1011010501,6.68
2022-06-06,21:02:46.962,102900005116257,0.537,6.0,3.36,茄类,1011010501,6.68
2022-06-06,21:10:46.686,102900005116509,0.408,2.0,1.21,茄类,1011010501,6.68
2022-06-06,21:11:21.783,102900011022764,0.331,10.0,5.09,茄类,1011010501,6.68
2022-06-07,09:25:58.686,102900011022764,0.412,10.0,5.33,茄类,1011010501,6.68
2022-06-07,09:31:32.358,102900011022764,0.261,10.0,5.33,茄类,1011010501,6.68
2022-06-07,09:32:55.936,102900005116257,0.352,6.0,3.43,茄类,1011010501,6.68
2022-06-07,09:37:58.623,102900005116509,1.174,2.0,1.24,茄类,1011010501,6.68
2022-06-07,09:49:06.405,102900005116509,0.255,2.0,1.24,茄类,1011010501,6.68
2022-06-07,09:54:05.086,102900005116257,0.218,6.0,3.43,茄类,1011010501,6.68
2022-06-07,09:55:46.999,102900005116509,0.357,2.0,1.24,茄类,1011010501,6.68
2022-06-07,09:59:41.812,102900005116257,1.107,6.0,3.43,茄类,1011010501,6.68
2022-06-07,10:15:09.248,102900005116509,0.663,2.0,1.24,茄类,1011010501,6.68
